image_number,evaluation_1,evaluation_2_1,evaluation_2_2,evaluation_2_3,evaluation_3,evaluation_4,evaluation_5,evaluation_6
202,424,0.650943,0.198113,0.65566,49.9966,0.568396,0.518672,0.614155
203,403,0.632754,0.173697,0.60794,48.3139,0.612903,0.538462,0.653302
204,433,0.676674,0.180139,0.644342,68.4372,0.568129,0.569106,0.62531
205,431,0.658933,0.201856,0.62645,56.2424,0.566125,0.57377,0.65127
206,457,0.652079,0.179431,0.636761,51.6709,0.540481,0.469636,0.62181
207,412,0.650485,0.179612,0.652913,48.7493,0.592233,0.557377,0.59081
208,441,0.705215,0.170068,0.632653,52.4695,0.519274,0.524017,0.589806
209,444,0.677928,0.141892,0.623874,52.2547,0.524775,0.476395,0.560091
210,449,0.663697,0.169265,0.672606,52.8711,0.550111,0.550607,0.641892
211,458,0.659389,0.203057,0.657205,53.5354,0.574236,0.558935,0.610245
212,454,0.651982,0.154185,0.669604,53.7869,0.572687,0.511538,0.604803
213,485,0.678351,0.16701,0.639175,56.5671,0.527835,0.59375,0.603524
214,465,0.660215,0.197849,0.602151,53.0447,0.584946,0.529412,0.597938
215,470,0.638298,0.219149,0.646809,62.9568,0.568085,0.550562,0.664516
216,442,0.656109,0.178733,0.644796,50.4733,0.585973,0.478764,0.56383
217,450,0.693333,0.206667,0.62,53.1639,0.533333,0.4875,0.576923
218,438,0.63242,0.180365,0.691781,51.0767,0.53653,0.425532,0.56
219,450,0.651111,0.188889,0.664444,52.7535,0.546667,0.50813,0.636986
220,449,0.714922,0.191537,0.683742,53.4323,0.619154,0.733813,0.711111
221,454,0.676211,0.160793,0.656388,52.1564,0.654185,0.808081,0.790646
222,464,0.68319,0.176724,0.646552,62.0056,0.663793,0.834416,0.753304
223,469,0.646055,0.170576,0.66951,56.215,0.622601,0.726027,0.681034
224,463,0.641469,0.177106,0.650108,52.5935,0.61987,0.84669,0.712154
225,490,0.612245,0.155102,0.597959,56.2042,0.583673,0.807692,0.680346
226,442,0.680995,0.187783,0.640271,52.3311,0.640271,0.791519,0.685714
227,474,0.622363,0.168776,0.660338,54.6112,0.582278,0.775362,0.71267
228,474,0.660338,0.172996,0.622363,54.1029,0.592827,0.683274,0.651899
229,444,0.63964,0.184685,0.596847,52.4897,0.662162,0.680272,0.689873
230,449,0.659243,0.198218,0.657016,51.9044,0.603563,0.586716,0.686937
231,456,0.684211,0.186404,0.594298,52.6037,0.638158,0.563574,0.723831
232,434,0.675115,0.211982,0.66129,49.6002,0.640553,0.81295,0.666667
233,472,0.673729,0.158898,0.616525,53.248,0.608051,0.641115,0.748848
234,447,0.64877,0.161074,0.624161,51.9087,0.619687,0.801444,0.673729
235,465,0.634409,0.16129,0.647312,53.3126,0.591398,0.636364,0.704698
236,441,0.664399,0.15873,0.653061,53.3615,0.632653,0.53405,0.692473
237,484,0.681818,0.14876,0.700413,58.6702,0.56405,0.794872,0.69161
238,437,0.663616,0.171625,0.686499,54.8456,0.654462,0.576923,0.673554
239,451,0.616408,0.18847,0.654102,54.3915,0.618625,0.580645,0.700229
240,456,0.635965,0.182018,0.657895,53.0825,0.649123,0.587838,0.731707
241,465,0.692473,0.202151,0.67957,64.2789,0.634409,0.80339,0.719298
242,453,0.686534,0.183223,0.651214,52.6506,0.649007,0.70068,0.726882
243,442,0.723982,0.208145,0.690045,51.0391,0.61086,0.740741,0.668874
244,432,0.657407,0.159722,0.648148,57.5738,0.615741,0.676692,0.680995
245,463,0.691145,0.170626,0.632829,55.87,0.637149,0.742373,0.743056
246,478,0.675732,0.188285,0.644351,57.9596,0.642259,0.641694,0.768898
247,457,0.608315,0.172867,0.61488,61.8981,0.678337,0.719355,0.730126
248,440,0.645455,0.15,0.620455,52.7313,0.615909,0.833948,0.693654
249,464,0.685345,0.155172,0.68319,55.2649,0.627155,0.611684,0.740909
250,473,0.653277,0.179704,0.623679,56.73,0.61945,0.641638,0.732759
251,484,0.654959,0.142562,0.632231,56.9285,0.584711,0.65371,0.630021
252,485,0.668041,0.152577,0.641237,56.1451,0.626804,0.815789,0.708678
253,484,0.679752,0.179752,0.659091,62.8354,0.61157,0.675676,0.705155
254,459,0.671024,0.163399,0.67756,60.4276,0.64488,0.753378,0.731405
255,429,0.706294,0.191142,0.701632,51.3164,0.680653,0.606164,0.727669
256,451,0.68071,0.157428,0.674058,55.2558,0.5898,0.755639,0.699301
257,466,0.686695,0.165236,0.658798,54.5897,0.645923,0.700997,0.691796
258,473,0.638478,0.175476,0.680761,55.966,0.636364,0.813953,0.706009
259,469,0.599147,0.189765,0.680171,57.9347,0.652452,0.69281,0.682875
260,451,0.662971,0.181818,0.64745,61.2097,0.627494,0.540636,0.707889
261,438,0.671233,0.219178,0.650685,54.391,0.625571,0.770073,0.665188
262,446,0.670404,0.183857,0.659193,51.4911,0.576233,0.81323,0.664384
263,442,0.660633,0.201357,0.69457,54.1171,0.633484,0.767857,0.70852
264,438,0.707763,0.175799,0.671233,51.5629,0.66895,0.798635,0.70362
265,427,0.653396,0.159251,0.662763,52.2232,0.679157,0.796552,0.739726
266,426,0.633803,0.176056,0.671362,52.8969,0.673709,0.721254,0.723653
267,425,0.621176,0.195294,0.658824,52.4088,0.595294,0.703557,0.659624
268,424,0.646226,0.162736,0.625,50.6306,0.620283,0.726236,0.698824
269,430,0.637209,0.169767,0.637209,87.8274,0.618605,0.669173,0.67217
270,404,0.678218,0.165842,0.670792,45.7335,0.643564,0.65,0.7
271,484,0.640496,0.208678,0.634298,58.482,0.545455,0.462121,0.712871
272,444,0.619369,0.195946,0.646396,54.3837,0.623874,0.729242,0.64876
273,477,0.651992,0.159329,0.628931,57.277,0.595388,0.676056,0.698198
274,488,0.612705,0.151639,0.581967,57.2548,0.598361,0.667808,0.668763
275,471,0.615711,0.165605,0.62845,58.8974,0.622081,0.720137,0.702869
276,462,0.642857,0.17316,0.619048,62.259,0.588745,0.757353,0.653928
277,463,0.634989,0.166307,0.62851,56.0514,0.609071,0.741135,0.69697
278,462,0.632035,0.188312,0.65368,79.7163,0.623377,0.572917,0.691145
279,483,0.608696,0.171843,0.575569,60.4661,0.623188,0.664452,0.718615
280,448,0.638393,0.174107,0.651786,60.6748,0.636161,0.824561,0.68323
281,471,0.607219,0.193206,0.573248,55.7826,0.602972,0.640845,0.700893
282,483,0.666667,0.169772,0.616977,57.4866,0.614907,0.622896,0.692144
283,449,0.668151,0.184855,0.64588,52.3242,0.643653,0.761246,0.701863
284,459,0.684096,0.180828,0.649237,79.4076,0.62963,0.861592,0.74833
285,470,0.680851,0.195745,0.655319,51.9182,0.651064,0.859477,0.747277
286,462,0.664502,0.177489,0.658009,55.8547,0.67316,0.745981,0.751064
287,445,0.640449,0.175281,0.649438,51.9051,0.611236,0.628676,0.683983
288,436,0.65367,0.158257,0.642202,53.6191,0.610092,0.548872,0.611236
289,427,0.665105,0.149883,0.672131,53.3543,0.604215,0.492248,0.649083
290,414,0.654589,0.195652,0.60628,52.1505,0.582126,0.556017,0.653396
291,427,0.63466,0.203747,0.620609,51.446,0.590164,0.599206,0.657005
292,431,0.675174,0.167053,0.689095,54.6795,0.603248,0.507692,0.641686
293,450,0.66,0.16,0.648889,55.809,0.597778,0.594796,0.640371
294,448,0.633929,0.158482,0.620536,54.7058,0.564732,0.478261,0.611111
295,454,0.65859,0.167401,0.590308,56.795,0.57489,0.574713,0.609375
296,422,0.654028,0.130332,0.623223,51.9428,0.559242,0.457627,0.605727
297,453,0.682119,0.143488,0.653422,55.7423,0.582781,0.473485,0.632701
298,427,0.632319,0.145199,0.632319,53.1672,0.587822,0.517928,0.626932
299,454,0.645374,0.165198,0.64978,63.6529,0.572687,0.457692,0.587822
300,436,0.630734,0.135321,0.644495,56.4692,0.568807,0.443548,0.563877
301,428,0.64486,0.14486,0.656542,52.3455,0.598131,0.476562,0.598624
302,418,0.679426,0.169856,0.669856,53.2503,0.61244,0.523438,0.614486
303,417,0.657074,0.148681,0.645084,52.4047,0.568345,0.624473,0.535885
304,461,0.670282,0.160521,0.691974,57.2275,0.522777,0.485477,0.585132
305,418,0.72488,0.129187,0.631579,52.9508,0.600478,0.501992,0.659436
306,451,0.682927,0.146341,0.640798,56.1252,0.560976,0.490119,0.650718
307,423,0.621749,0.179669,0.659574,53.7638,0.609929,0.581395,0.605322
308,453,0.626932,0.181015,0.622517,57.5683,0.580574,0.593156,0.64539
309,437,0.652174,0.144165,0.656751,54.5652,0.631579,0.521739,0.699779
310,474,0.64346,0.183544,0.620253,57.9311,0.588608,0.831541,0.702517
311,479,0.661795,0.175365,0.647182,58.9627,0.695198,0.78979,0.812236
312,481,0.677755,0.141372,0.640333,63.5664,0.679834,0.899083,0.757829
313,462,0.645022,0.17316,0.660173,55.5245,0.668831,0.89644,0.738046
314,460,0.652174,0.169565,0.63913,57.434,0.663043,0.636066,0.744589
315,439,0.649203,0.164009,0.61959,55.7052,0.656036,0.649306,0.726087
316,442,0.633484,0.169683,0.649321,53.9794,0.604072,0.632959,0.678815
317,490,0.630612,0.189796,0.628571,58.1998,0.563265,0.605072,0.692308
318,446,0.663677,0.204036,0.665919,54.067,0.64574,0.545139,0.718367
319,465,0.64086,0.163441,0.625806,55.4706,0.589247,0.759124,0.726457
320,462,0.688312,0.158009,0.614719,57.2186,0.619048,0.814685,0.673118
321,457,0.643326,0.172867,0.617068,52.7412,0.61488,0.594306,0.677489
322,463,0.667387,0.161987,0.663067,62.0601,0.609071,0.72695,0.693654
323,474,0.660338,0.158228,0.597046,56.2261,0.620253,0.789116,0.712743
324,431,0.651972,0.194896,0.633411,52.6327,0.635731,0.718978,0.670886
325,445,0.613483,0.168539,0.608989,61.8096,0.604494,0.498141,0.689095
326,464,0.618534,0.178879,0.601293,54.7461,0.592672,0.665455,0.689888
327,485,0.692784,0.148454,0.589691,57.3701,0.63299,0.638436,0.726293
328,473,0.638478,0.181818,0.655391,55.6255,0.638478,0.731788,0.709278
329,453,0.635762,0.139073,0.657837,60.1736,0.642384,0.75945,0.733615
330,458,0.672489,0.179039,0.646288,53.635,0.620087,0.59507,0.695364
331,445,0.647191,0.208989,0.640449,51.1541,0.629213,0.628571,0.707424
332,453,0.644592,0.211921,0.593819,54.2507,0.596026,0.548148,0.678652
333,449,0.706013,0.195991,0.628062,52.8744,0.63029,0.632509,0.675497
334,448,0.691964,0.191964,0.647321,53.7969,0.616071,0.615942,0.688196
335,448,0.640625,0.183036,0.685268,53.4894,0.627232,0.597865,0.71875
336,456,0.640351,0.199561,0.642544,53.4495,0.585526,0.588015,0.6875
337,473,0.657505,0.181818,0.627907,55.6437,0.579281,0.675182,0.660088
338,468,0.673077,0.181624,0.679487,56.2458,0.619658,0.603448,0.684989
339,456,0.690789,0.16886,0.618421,54.7966,0.614035,0.782143,0.688034
340,409,0.684597,0.154034,0.652812,51.0247,0.660147,0.67037,0.662281
341,458,0.681223,0.139738,0.639738,50.8279,0.578603,0.728302,0.684597
342,454,0.696035,0.180617,0.64978,52.0155,0.60793,0.724638,0.655022
343,441,0.687075,0.179138,0.646259,60.4371,0.621315,0.664234,0.634361
344,465,0.692473,0.189247,0.660215,53.3336,0.595699,0.783394,0.734694
345,474,0.672996,0.185654,0.613924,54.8185,0.607595,0.576389,0.703226
346,475,0.726316,0.172632,0.667368,56.3953,0.608421,0.591696,0.626582
347,466,0.7103,0.206009,0.67382,54.1844,0.590129,0.658182,0.656842
348,478,0.650628,0.165272,0.675732,55.6348,0.573222,0.587591,0.654506
349,464,0.668103,0.202586,0.698276,54.5642,0.594828,0.702899,0.66318
350,483,0.672878,0.178054,0.693582,56.9228,0.590062,0.585965,0.657328
351,471,0.696391,0.174098,0.673036,56.6998,0.615711,0.568966,0.689441
