image_number,evaluation_1,evaluation_2_1,evaluation_2_2,evaluation_2_3,evaluation_3,evaluation_4,evaluation_5,evaluation_6
305,569,0.889279,0.13884,0.697715,2.49707,0.689655,0.616667,0.761905
306,578,0.880623,0.157439,0.66782,2.3063,0.738095,0.709677,0.781609
307,532,0.87594,0.154135,0.757519,2.45463,0.810127,0.6875,0.809524
308,515,0.91068,0.157282,0.71068,2.46853,0.772152,0.672131,0.810127
309,466,0.916309,0.143777,0.748927,2.67736,0.761905,0.65625,0.848101
310,481,0.912682,0.130977,0.790021,1.7875,0.756098,0.919355,0.809524
311,466,0.929185,0.160944,0.757511,2.29577,0.804878,0.909091,0.865854
312,499,0.901804,0.162325,0.743487,2.30948,0.770115,0.835821,0.902439
313,495,0.907071,0.149495,0.761616,2.40439,0.833333,0.9,0.873563
314,532,0.894737,0.171053,0.723684,1.92545,0.809524,0.970588,0.904762
315,521,0.871401,0.147793,0.700576,2.25567,0.807692,0.714286,0.797619
316,539,0.820037,0.163265,0.699443,1.86663,0.747126,0.769231,0.833333
317,548,0.832117,0.169708,0.691606,1.88564,0.789474,0.733333,0.770115
318,533,0.851782,0.185741,0.709193,2.32993,0.746988,0.83871,0.842105
319,590,0.808475,0.164407,0.655932,2.58776,0.744681,0.871429,0.831325
320,536,0.904851,0.139925,0.742537,2.5886,0.848101,0.791045,0.776596
321,568,0.866197,0.167254,0.642606,2.06987,0.72619,0.737705,0.797468
322,543,0.858195,0.154696,0.699816,2.13115,0.714286,0.716667,0.714286
323,530,0.875472,0.177358,0.749057,2.55702,0.753086,0.770492,0.77381
324,490,0.895918,0.153061,0.689796,2.20236,0.815789,0.758065,0.82716
325,521,0.896353,0.159309,0.698656,2.56923,0.72093,0.83871,0.828947
326,539,0.894249,0.153989,0.710575,2.74199,0.806818,0.71831,0.872093
327,530,0.896226,0.164151,0.758491,2.26687,0.706522,0.876923,0.818182
328,520,0.917308,0.180769,0.736538,2.00164,0.733333,0.787879,0.771739
329,527,0.893738,0.174573,0.747628,2.24021,0.795455,0.814286,0.877778
330,554,0.933213,0.185921,0.731047,1.94352,0.808989,0.708333,0.840909
331,564,0.868794,0.179078,0.710993,2.60535,0.809524,0.632353,0.797753
332,569,0.899824,0.203866,0.713533,2.5106,0.781609,0.720588,0.869048
333,535,0.900935,0.162617,0.723364,2.22594,0.813953,0.657143,0.827586
334,549,0.896175,0.213115,0.70674,2.14529,0.752809,0.671642,0.72093
335,571,0.828371,0.190893,0.709282,2.33115,0.730337,0.6,0.764045
336,582,0.845361,0.201031,0.690722,2.29854,0.747368,0.84507,0.853933
337,558,0.863799,0.231183,0.706093,2.30538,0.763441,0.774648,0.821053
338,533,0.908068,0.208255,0.709193,2.41108,0.764045,0.764706,0.752688
339,599,0.874791,0.195326,0.671119,2.58073,0.835294,0.802817,0.764045
340,555,0.900901,0.203604,0.718919,2.38074,0.741573,0.878788,0.764706
341,592,0.881757,0.175676,0.684122,2.37389,0.731959,0.577465,0.808989
342,587,0.870528,0.206133,0.683135,2.25487,0.83871,0.794872,0.876289
343,594,0.880471,0.205387,0.695286,2.37757,0.795918,0.794872,0.849462
344,585,0.887179,0.194872,0.676923,2.51721,0.777778,0.727273,0.816327
