image_number,evaluation_1,evaluation_2_1,evaluation_2_2,evaluation_2_3,evaluation_3,evaluation_4,evaluation_5,evaluation_6
316,827,0.846433,0.070133,0.316808,29.3193,0.727932,0.772425,0.778708
317,831,0.850782,0.0637786,0.345367,29.9159,0.748496,0.726688,0.787183
318,845,0.831953,0.0781065,0.343195,27.5199,0.752663,0.805031,0.818291
319,848,0.836085,0.071934,0.366745,31.923,0.753538,0.837246,0.820118
320,850,0.848235,0.0717647,0.327059,29.4879,0.743529,0.849684,0.833726
321,824,0.837379,0.0618932,0.366505,27.7505,0.746359,0.882927,0.821176
322,844,0.85545,0.0734597,0.35545,29.8767,0.732227,0.89644,0.793689
323,879,0.830489,0.069397,0.333333,29.744,0.723549,0.878931,0.82346
324,850,0.844706,0.0729412,0.363529,29.3777,0.747059,0.847244,0.765643
325,868,0.837558,0.0817972,0.387097,29.3818,0.740783,0.813375,0.818824
326,882,0.8322,0.0839002,0.377551,31.6943,0.727891,0.777259,0.800691
327,887,0.841037,0.0755355,0.349493,33.377,0.748591,0.808735,0.836735
328,873,0.848797,0.0641466,0.375716,29.7757,0.758305,0.731118,0.819617
329,872,0.822248,0.0538991,0.368119,29.6819,0.758028,0.733737,0.835052
330,891,0.828283,0.0695847,0.378227,33.2203,0.741863,0.723147,0.803899
331,921,0.850163,0.0684039,0.386536,32.2336,0.736156,0.809735,0.786756
332,893,0.844345,0.0694289,0.379619,33.391,0.7514,0.71535,0.792617
333,887,0.848929,0.0642616,0.344983,30.5018,0.758737,0.708767,0.781635
334,923,0.867822,0.0758397,0.368364,33.0122,0.716143,0.665658,0.77903
335,934,0.797645,0.0631692,0.366167,35.5352,0.722698,0.794074,0.771398
336,949,0.85353,0.0727081,0.361433,35.2193,0.730242,0.678211,0.788009
337,965,0.819689,0.0777202,0.389637,35.5044,0.712953,0.678779,0.738672
338,945,0.838095,0.0783069,0.357672,36.1445,0.724868,0.871533,0.721244
339,973,0.822199,0.0945529,0.35149,35.7243,0.709147,0.750725,0.777778
340,958,0.837161,0.0949896,0.389353,35.6328,0.726514,0.784483,0.755396
341,964,0.8361,0.0788382,0.365145,38.074,0.728216,0.888889,0.800626
