image_number,evaluation_1,evaluation_2_1,evaluation_2_2,evaluation_2_3,evaluation_3,evaluation_4,evaluation_5,evaluation_6
1092,31,0.903226,0.0322581,0.741935,11.7402,0.903226,0.678571,0.875
1093,31,0.967742,0.0322581,0.774194,15.0391,0.903226,1,0.903226
1094,32,0.9375,0.03125,0.71875,10.5989,0.9375,0.666667,0.967742
1095,33,0.939394,0.030303,0.727273,11.6687,0.939394,0.935484,0.9375
1096,31,0.935484,0.0322581,0.741935,13.5303,0.935484,0.724138,0.848485
1097,34,0.852941,0.0294118,0.647059,10.6621,0.852941,0.965517,0.903226
1098,32,0.9375,0.03125,0.65625,12.7707,0.90625,0.827586,0.852941
1099,35,0.857143,0.0285714,0.657143,11.4302,0.857143,0.733333,0.9375
1100,34,0.882353,0.0294118,0.647059,14.3821,0.970588,0.727273,0.942857
1101,35,0.942857,0.0285714,0.685714,10.8469,0.942857,0.666667,0.970588
1102,33,0.939394,0.030303,0.666667,11.4503,0.909091,0.933333,0.857143
1103,34,0.882353,0.0294118,0.676471,14.9694,0.941176,0.90625,0.969697
1104,34,0.882353,0.0294118,0.676471,11.7621,0.941176,0.90625,0.941176
1105,31,1,0.0322581,0.774194,11.8335,0.935484,0.758621,0.882353
1106,33,0.909091,0.030303,0.666667,11.5767,0.878788,1,0.935484
1107,32,0.9375,0.03125,0.6875,12.7211,0.9375,0.766667,0.909091
1108,33,0.909091,0.030303,0.69697,12.0167,0.939394,0.806452,0.96875
1109,31,0.935484,0.0322581,0.774194,12.6617,1,0.645161,0.939394
1110,31,0.935484,0.0322581,0.677419,12.5655,0.870968,0.925926,0.870968
1111,30,1,0.0333333,0.733333,12.6555,0.933333,0.892857,0.903226
1112,32,0.90625,0.03125,0.71875,12.6615,0.875,1,1
1113,33,0.969697,0.030303,0.69697,13.6895,0.787879,0.923077,0.84375
1114,35,0.914286,0.0285714,0.685714,13.3391,0.885714,0.935484,0.969697
1115,32,0.875,0.03125,0.78125,13.5667,0.90625,0.896552,0.885714
1116,33,0.939394,0.030303,0.727273,15.1316,0.878788,0.965517,0.90625
1117,34,0.941176,0.0294118,0.705882,12.4807,0.852941,0.758621,0.909091
1118,32,0.875,0.03125,0.6875,10.3481,0.96875,0.83871,0.941176
1119,31,0.967742,0.0322581,0.741935,11.8649,0.903226,0.857143,0.90625
1120,35,0.971429,0.0285714,0.657143,12.576,0.885714,0.741935,0.967742
1121,33,0.939394,0.030303,0.727273,13.8435,0.878788,1,0.857143
1122,30,0.966667,0.0333333,0.7,14.1451,0.9,0.925926,0.818182
1123,30,0.933333,0.0333333,0.733333,11.9403,0.9,0.666667,0.933333
1124,30,0.966667,0.0333333,0.666667,13.6295,0.933333,1,0.966667
1125,31,0.935484,0.0322581,0.741935,13.9351,0.903226,1,0.933333
1126,32,0.9375,0.03125,0.6875,10.9991,0.90625,0.758621,0.935484
1127,30,0.9,0.0333333,0.633333,12.1936,0.933333,0.821429,0.90625
1128,29,0.931034,0.0344828,0.724138,13.7662,0.965517,0.75,0.966667
1129,29,0.931034,0.0344828,0.655172,12.5318,0.931034,0.703704,0.931034
1130,29,1,0.0344828,0.724138,11.5904,0.931034,1,1
1131,31,0.935484,0.0322581,0.612903,12.1097,0.903226,1,0.931034
1132,28,0.928571,0.0357143,0.678571,11.4618,1,0.964286,0.935484
1133,29,0.965517,0.0344828,0.724138,12.2669,0.862069,0.92,0.892857
1134,29,0.862069,0.0344828,0.689655,14.366,0.896552,1,0.896552
1135,28,0.928571,0.0357143,0.714286,11.1754,0.928571,0.923077,0.862069
1136,29,0.896552,0.0344828,0.689655,14.4591,0.896552,1,0.964286
1137,29,0.862069,0.0344828,0.655172,12.4007,0.965517,1,0.965517
1138,27,1,0.037037,0.703704,14.4536,0.962963,1,0.896552
1139,29,0.931034,0.0344828,0.655172,13.2479,0.896552,0.884615,0.962963
1140,28,0.964286,0.0357143,0.678571,12.8015,0.964286,0.888889,0.931034
1141,29,0.931034,0.0344828,0.689655,12.1443,0.931034,1,0.964286
1142,29,0.965517,0.0344828,0.793103,11.9936,0.896552,0.884615,0.931034
1143,29,0.965517,0.0344828,0.689655,13.2012,0.931034,0.962963,0.931034
1144,30,0.9,0.0333333,0.7,12.6227,0.866667,0.769231,0.965517
