image_number,evaluation_1,evaluation_2_1,evaluation_2_2,evaluation_2_3,evaluation_3,evaluation_4,evaluation_5,evaluation_6
264,918,0.863834,0.0827887,0.427015,32.1659,0.756757,0.910714,0.719565
265,927,0.847896,0.0852211,0.411003,32.0722,0.739514,0.925373,0.752252
266,905,0.865193,0.0718232,0.423204,32.5543,0.718681,0.859327,0.675497
267,933,0.856377,0.073955,0.42015,31.9211,0.673378,0.916944,0.635165
268,897,0.850613,0.0813824,0.430323,31.47,0.718605,0.773463,0.644295
269,871,0.838117,0.0803674,0.437428,31.4043,0.71327,0.777409,0.655814
270,920,0.851087,0.0902174,0.408696,32.4989,0.636364,0.833333,0.620853
271,912,0.855263,0.0877193,0.414474,31.746,0.704846,0.86875,0.703463
272,858,0.881119,0.0979021,0.391608,32.2888,0.729858,0.824675,0.645374
273,856,0.860981,0.0876168,0.399533,31.8251,0.689412,0.83959,0.637441
274,845,0.835503,0.0852071,0.407101,30.4485,0.709677,0.804196,0.625882
275,863,0.852839,0.0926999,0.438007,31.9981,0.720764,0.903974,0.727047
276,824,0.866505,0.0825243,0.410194,32.4932,0.730864,0.912162,0.658711
277,857,0.850642,0.0735123,0.408401,32.2949,0.6974,0.820339,0.688889
278,892,0.84417,0.0807175,0.415919,32.1104,0.69265,0.935691,0.666667
279,894,0.845638,0.0671141,0.394855,32.4084,0.733032,0.802469,0.712695
280,890,0.840449,0.0629213,0.396629,32.8979,0.704545,0.941935,0.626697
281,861,0.828107,0.068525,0.38676,31.3367,0.709832,0.783784,0.643182
282,878,0.81549,0.0763098,0.382688,31.8416,0.738426,0.931034,0.724221
283,871,0.832377,0.0723307,0.398393,31.6734,0.767773,0.941358,0.752315
284,870,0.832184,0.0885057,0.395402,31.2999,0.71831,0.96732,0.708531
285,873,0.836197,0.0847652,0.375716,30.971,0.755924,0.968652,0.767606
286,873,0.823597,0.0824742,0.381443,31.7607,0.726415,0.964286,0.708531
287,901,0.825749,0.0710322,0.372919,32.0669,0.71875,0.77592,0.686321
288,869,0.834292,0.0747986,0.368239,31.9313,0.727273,0.75641,0.699519
