image_number,evaluation_1,evaluation_2_1,evaluation_2_2,evaluation_2_3,evaluation_3,evaluation_4,evaluation_5,evaluation_6
331,644,0.914596,0.0993789,0.301242,192.656,0.656904,0.503185,0.752137
332,631,0.901743,0.0903328,0.307448,193.84,0.682403,0.773585,0.732218
333,637,0.934066,0.102041,0.307692,191.317,0.654762,0.563636,0.738197
334,676,0.926036,0.100592,0.33432,193.943,0.641509,0.641176,0.714286
335,663,0.88537,0.101056,0.289593,193.304,0.681818,0.569697,0.701887
336,696,0.909483,0.102011,0.316092,193.517,0.651341,0.841176,0.747934
337,688,0.909884,0.0988372,0.271802,197.601,0.637736,0.739645,0.704981
338,686,0.918367,0.0947522,0.309038,195.357,0.64794,0.728324,0.690566
339,698,0.898281,0.114613,0.329513,192.985,0.669261,0.639535,0.775281
340,718,0.916435,0.10585,0.335655,194.257,0.607018,0.50289,0.743191
341,715,0.906294,0.0965035,0.335664,195.92,0.686567,0.766304,0.768421
342,721,0.905687,0.115118,0.280166,195.231,0.656827,0.533708,0.727612
343,704,0.900568,0.109375,0.315341,193.569,0.697211,0.754286,0.760148
344,680,0.9,0.122059,0.298529,192.984,0.658537,0.716049,0.752988
345,697,0.911047,0.116212,0.335725,193.111,0.667969,0.719298,0.752033
346,715,0.895105,0.127273,0.362238,193.038,0.666667,0.784884,0.710938
347,669,0.892377,0.127055,0.292975,195.602,0.678261,0.5,0.709302
348,696,0.880747,0.147989,0.284483,192.154,0.60515,0.730496,0.730435
349,668,0.887725,0.0988024,0.327844,191.565,0.635983,0.881579,0.686695
350,698,0.895415,0.108883,0.330946,193.412,0.636364,0.720779,0.65272
351,688,0.912791,0.0973837,0.30814,191.25,0.654167,0.904459,0.719008
352,706,0.907932,0.106232,0.3017,192.533,0.646018,0.917808,0.666667
353,699,0.898426,0.101574,0.356223,193.73,0.627615,0.686667,0.716814
354,688,0.918605,0.138081,0.343023,197.014,0.668203,0.703448,0.719665
